source_id,source_type,source_url,date,entity_a,entity_b,candidate_relation,evidence_text,trigger_phrase,extraction_method,num_entities_in_sentence
620,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Moderna,Merck Sharp & Dohme,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
620,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Moderna,Merck & Co.,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
620,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Moderna,NJ,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
620,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Merck Sharp & Dohme,Merck & Co.,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
620,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Merck Sharp & Dohme,NJ,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
620,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Merck & Co.,NJ,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
690,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Moderna,Merck Sharp & Dohme,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
690,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Moderna,Merck & Co.,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
690,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Moderna,NJ,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
690,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Merck Sharp & Dohme,Merck & Co.,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
690,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Merck Sharp & Dohme,NJ,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
690,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38246194/,Feb-24,Merck & Co.,NJ,COLLABORATED_WITH,"Moderna in collaboration with Merck Sharp & Dohme, a subsidiary of Merck & Co, Rahway, NJ, USA.",collaboration with,heuristic_sentence_trigger,4
863,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000008/abbv-20251231.htm,Feb-26,Abbreviated New Drug Applications,FDA,LICENSED_FROM,"For example, manufacturers of generic pharmaceutical products file, and may continue to file, Abbreviated New Drug Applications with the FDA seeking to market generic forms of AbbVie's products prior to the expiration of relevant patents owned or licensed by AbbVie by asserting that the patents are invalid, unenforceable and/or not infringed.",licensed,heuristic_sentence_trigger,3
863,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000008/abbv-20251231.htm,Feb-26,Abbreviated New Drug Applications,AbbVie,LICENSED_FROM,"For example, manufacturers of generic pharmaceutical products file, and may continue to file, Abbreviated New Drug Applications with the FDA seeking to market generic forms of AbbVie's products prior to the expiration of relevant patents owned or licensed by AbbVie by asserting that the patents are invalid, unenforceable and/or not infringed.",licensed,heuristic_sentence_trigger,3
863,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000008/abbv-20251231.htm,Feb-26,FDA,AbbVie,LICENSED_FROM,"For example, manufacturers of generic pharmaceutical products file, and may continue to file, Abbreviated New Drug Applications with the FDA seeking to market generic forms of AbbVie's products prior to the expiration of relevant patents owned or licensed by AbbVie by asserting that the patents are invalid, unenforceable and/or not infringed.",licensed,heuristic_sentence_trigger,3
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,the Merger Agreement,Purchaser,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,the Merger Agreement,Company,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,the Merger Agreement,Shares,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,the Merger Agreement,CVR,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,Purchaser,Company,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,Purchaser,Shares,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,Purchaser,CVR,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,Company,Shares,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,Company,CVR,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
1637,SEC,https://www.sec.gov/Archives/edgar/data/882095/000110465926018314/tm267044d1_8k.htm,Feb-26,Shares,CVR,ACQUIRED,"Pursuant to the Merger Agreement, and upon the terms and subject to the conditions thereof, Purchaser will commence a tender offer (the “ Offer ”), to acquire all of the issued and outstanding shares (the “ Shares ”) of common stock, par value $0.001 per share, of the Company, other than any Shares owned immediately prior to the effective time of the Merger (as defined below) by the Company (including shares held in the Company’s treasury) and any Shares owned both as of the date of the commencement of the Offer and immediately prior to the effective time of the Merger by Parent, Purchaser or any other direct or indirect wholly owned subsidiary of Parent, for (i) $115.00 per Share (the “ Closing Amount ”), net to the seller in cash, without interest, subject to any applicable withholding tax, and (ii) one contractual contingent value right (a “ CVR ”), which represents the right to receive one contingent payment of $5.00 per CVR, in cash, without interest, upon the achievement of a specified milestone in accordance with the terms and subject to the conditions of a contingent value rights agreement (the “ CVR Agreement ”), to be entered into with a rights agent selected by Parent and reasonably acceptable to the Company (the “ Rights Agent ”).",acquire,heuristic_sentence_trigger,5
2238,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000155837025011134/amph-20250808x8k.htm,Aug-25,the Licensed Products,the Securities and Exchange Commission,LICENSED_FROM,"Actual results may differ materially from those in the forward-looking statements as a result of a number of factors, including the failure to receive regulatory approval for the Licensed Products, the inability to successfully commercialize the Licensed Products, changes in laws and regulations and disruptions in supply chains as well as others described in Amphastar’s filings with the Securities and Exchange Commission, including in our Annual Report on Form 10-K for the year ended December 31, 2024, filed with the SEC on March 3, 2025, in our Quarterly Report on Form 10-Q for the quarter ended March 31, 2025 filed with the SEC on May 8, 2025, and in our Quarterly Report on Form 10-Q for the quarter ended June 30, 2025 filed with the SEC on August 7, 2025.",licensed,heuristic_sentence_trigger,3
2238,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000155837025011134/amph-20250808x8k.htm,Aug-25,the Licensed Products,SEC,LICENSED_FROM,"Actual results may differ materially from those in the forward-looking statements as a result of a number of factors, including the failure to receive regulatory approval for the Licensed Products, the inability to successfully commercialize the Licensed Products, changes in laws and regulations and disruptions in supply chains as well as others described in Amphastar’s filings with the Securities and Exchange Commission, including in our Annual Report on Form 10-K for the year ended December 31, 2024, filed with the SEC on March 3, 2025, in our Quarterly Report on Form 10-Q for the quarter ended March 31, 2025 filed with the SEC on May 8, 2025, and in our Quarterly Report on Form 10-Q for the quarter ended June 30, 2025 filed with the SEC on August 7, 2025.",licensed,heuristic_sentence_trigger,3
2238,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000155837025011134/amph-20250808x8k.htm,Aug-25,the Securities and Exchange Commission,SEC,LICENSED_FROM,"Actual results may differ materially from those in the forward-looking statements as a result of a number of factors, including the failure to receive regulatory approval for the Licensed Products, the inability to successfully commercialize the Licensed Products, changes in laws and regulations and disruptions in supply chains as well as others described in Amphastar’s filings with the Securities and Exchange Commission, including in our Annual Report on Form 10-K for the year ended December 31, 2024, filed with the SEC on March 3, 2025, in our Quarterly Report on Form 10-Q for the quarter ended March 31, 2025 filed with the SEC on May 8, 2025, and in our Quarterly Report on Form 10-Q for the quarter ended June 30, 2025 filed with the SEC on August 7, 2025.",licensed,heuristic_sentence_trigger,3
2238,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000155837025011134/amph-20250808x8k.htm,Aug-25,Licensed Products,Territory,LICENSED_FROM,"Anji is also granted a non-exclusive license under certain intellectual property controlled by Amphastar to develop, make, use and commercialize Licensed Products outside the Territory.",licensed,heuristic_sentence_trigger,2
2238,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000155837025011134/amph-20250808x8k.htm,Aug-25,Licensed Products,Agreement,LICENSED_FROM,Anji will pay to Amphastar a royalty payment of net sales of Licensed Products that are based on any patents licensed by Amphastar to Anji under the Agreement or regulatory exclusivity covering such Licensed Products.,licensed,heuristic_sentence_trigger,2
2238,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000155837025011134/amph-20250808x8k.htm,Aug-25,Agreement,Territory,LICENSED_FROM,"The term of this Agreement will expire, on a Licensed Product-by-Licensed Product and region-by-region basis, on the tenth anniversary of the first commercial sale of such Licensed Product in the applicable region in the Territory, with Amphastar having the right to extend the Agreement until the earlier of ten additional years or the expiration, lapse, or invalidation of the last remaining valid claim of the patents licensed by Anji to Amphastar that covers the Licensed Products in the Territory.",licensed,heuristic_sentence_trigger,3
2238,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000155837025011134/amph-20250808x8k.htm,Aug-25,Agreement,the Licensed Products,LICENSED_FROM,"The term of this Agreement will expire, on a Licensed Product-by-Licensed Product and region-by-region basis, on the tenth anniversary of the first commercial sale of such Licensed Product in the applicable region in the Territory, with Amphastar having the right to extend the Agreement until the earlier of ten additional years or the expiration, lapse, or invalidation of the last remaining valid claim of the patents licensed by Anji to Amphastar that covers the Licensed Products in the Territory.",licensed,heuristic_sentence_trigger,3
2238,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000155837025011134/amph-20250808x8k.htm,Aug-25,Territory,the Licensed Products,LICENSED_FROM,"The term of this Agreement will expire, on a Licensed Product-by-Licensed Product and region-by-region basis, on the tenth anniversary of the first commercial sale of such Licensed Product in the applicable region in the Territory, with Amphastar having the right to extend the Agreement until the earlier of ten additional years or the expiration, lapse, or invalidation of the last remaining valid claim of the patents licensed by Anji to Amphastar that covers the Licensed Products in the Territory.",licensed,heuristic_sentence_trigger,3
2240,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000009/amph-20251231x10k.htm,Feb-26,BAQSIMI &,Primatene MIST &,ACQUIRED,"The principal factors and uncertainties that make investing in our company risky include, among others: ##TABLE_START &#9679; our success depends on our ability to develop and/or acquire and commercialize additional pharmaceutical products; ##TABLE_END##TABLE_START &#9679; our BAQSIMI &#174; , Primatene MIST &#174; , glucagon, epinephrine, and lidocaine, products collectively represent a significant portion of our net revenues; if the sales volume or pricing of these products decline, or if we are unable to satisfy market demand for these products, this could have a material adverse effect on our business, financial position and results of operations; ##TABLE_END##TABLE_START &#9679; our actual financial and operating results could differ materially from any expectations or guidance provided by us concerning future results; ##TABLE_END##TABLE_START &#9679; our success depends on the integrity of our supply chain, including multiple single source suppliers, and reliance on a third party for the manufacture of BAQSIMI &#174; the disruption of which could negatively impact our business; ##TABLE_END##TABLE_START &#9679; our ability to develop new products and additional revenue streams depends upon a variety of factors including being able to invest ongoing revenue and borrow funds or raise additional capital when needed; ##TABLE_END##TABLE_START &#9679; we face significant competition in the pharmaceutical industry with respect to both our proprietary and generic drugs, which may result in others developing or commercializing products before or more successfully than we do, which could significantly limit our growth and materially and adversely affect our financial results; ##TABLE_END##TABLE_START &#9679; health care providers may not be receptive to our products, particularly those that incorporate our proprietary drug delivery platforms; ##TABLE_END##TABLE_START &#9679; sales of our products may be adversely affected by the continuing consolidation of our customer base; ##TABLE_END##TABLE_START &#9679; we depend upon our key personnel, the loss of whom could adversely affect our operations.",acquire,heuristic_sentence_trigger,3
2240,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000009/amph-20251231x10k.htm,Feb-26,BAQSIMI &,glucagon,ACQUIRED,"The principal factors and uncertainties that make investing in our company risky include, among others: ##TABLE_START &#9679; our success depends on our ability to develop and/or acquire and commercialize additional pharmaceutical products; ##TABLE_END##TABLE_START &#9679; our BAQSIMI &#174; , Primatene MIST &#174; , glucagon, epinephrine, and lidocaine, products collectively represent a significant portion of our net revenues; if the sales volume or pricing of these products decline, or if we are unable to satisfy market demand for these products, this could have a material adverse effect on our business, financial position and results of operations; ##TABLE_END##TABLE_START &#9679; our actual financial and operating results could differ materially from any expectations or guidance provided by us concerning future results; ##TABLE_END##TABLE_START &#9679; our success depends on the integrity of our supply chain, including multiple single source suppliers, and reliance on a third party for the manufacture of BAQSIMI &#174; the disruption of which could negatively impact our business; ##TABLE_END##TABLE_START &#9679; our ability to develop new products and additional revenue streams depends upon a variety of factors including being able to invest ongoing revenue and borrow funds or raise additional capital when needed; ##TABLE_END##TABLE_START &#9679; we face significant competition in the pharmaceutical industry with respect to both our proprietary and generic drugs, which may result in others developing or commercializing products before or more successfully than we do, which could significantly limit our growth and materially and adversely affect our financial results; ##TABLE_END##TABLE_START &#9679; health care providers may not be receptive to our products, particularly those that incorporate our proprietary drug delivery platforms; ##TABLE_END##TABLE_START &#9679; sales of our products may be adversely affected by the continuing consolidation of our customer base; ##TABLE_END##TABLE_START &#9679; we depend upon our key personnel, the loss of whom could adversely affect our operations.",acquire,heuristic_sentence_trigger,3
2240,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000009/amph-20251231x10k.htm,Feb-26,Primatene MIST &,glucagon,ACQUIRED,"The principal factors and uncertainties that make investing in our company risky include, among others: ##TABLE_START &#9679; our success depends on our ability to develop and/or acquire and commercialize additional pharmaceutical products; ##TABLE_END##TABLE_START &#9679; our BAQSIMI &#174; , Primatene MIST &#174; , glucagon, epinephrine, and lidocaine, products collectively represent a significant portion of our net revenues; if the sales volume or pricing of these products decline, or if we are unable to satisfy market demand for these products, this could have a material adverse effect on our business, financial position and results of operations; ##TABLE_END##TABLE_START &#9679; our actual financial and operating results could differ materially from any expectations or guidance provided by us concerning future results; ##TABLE_END##TABLE_START &#9679; our success depends on the integrity of our supply chain, including multiple single source suppliers, and reliance on a third party for the manufacture of BAQSIMI &#174; the disruption of which could negatively impact our business; ##TABLE_END##TABLE_START &#9679; our ability to develop new products and additional revenue streams depends upon a variety of factors including being able to invest ongoing revenue and borrow funds or raise additional capital when needed; ##TABLE_END##TABLE_START &#9679; we face significant competition in the pharmaceutical industry with respect to both our proprietary and generic drugs, which may result in others developing or commercializing products before or more successfully than we do, which could significantly limit our growth and materially and adversely affect our financial results; ##TABLE_END##TABLE_START &#9679; health care providers may not be receptive to our products, particularly those that incorporate our proprietary drug delivery platforms; ##TABLE_END##TABLE_START &#9679; sales of our products may be adversely affected by the continuing consolidation of our customer base; ##TABLE_END##TABLE_START &#9679; we depend upon our key personnel, the loss of whom could adversely affect our operations.",acquire,heuristic_sentence_trigger,3
2241,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000002/amph-20260106x8k.htm,Jan-26,Genreach,the License Agreement,LICENSED_FROM,"Jack Zhang, is also the general manager, and the chairman of the board of directors of Hanxin, the parent of Genreach, and accordingly, the License Agreement, the Distribution Amendment and the Manufacturing Amendment each represent related party transactions.",license agreement,heuristic_sentence_trigger,2
2241,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000002/amph-20260106x8k.htm,Jan-26,Company,License Agreement,LICENSED_FROM,"Regulation FD Disclosure ​ On January 12, 2026, the Company issued a press release announcing the exclusive License Agreement with Hanxin for the Licensed Product.",license agreement,heuristic_sentence_trigger,2
2241,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000002/amph-20260106x8k.htm,Jan-26,the License Agreement,the Licensed Product,LICENSED_FROM,"The term of the License Agreement will expire, region-by-region basis, on the tenth anniversary of the first commercial sale of the Licensed Product in the applicable region in the Territory, with Amphastar having the right to extend the License Agreement until the earlier of ten additional years or the expiration, lapse, or invalidation of the last remaining valid claim of the patents licensed by Hanxin to Amphastar that covers the Licensed Product in the Territory.",license agreement,heuristic_sentence_trigger,3
2241,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000002/amph-20260106x8k.htm,Jan-26,the License Agreement,Territory,LICENSED_FROM,"The term of the License Agreement will expire, region-by-region basis, on the tenth anniversary of the first commercial sale of the Licensed Product in the applicable region in the Territory, with Amphastar having the right to extend the License Agreement until the earlier of ten additional years or the expiration, lapse, or invalidation of the last remaining valid claim of the patents licensed by Hanxin to Amphastar that covers the Licensed Product in the Territory.",license agreement,heuristic_sentence_trigger,3
2241,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000002/amph-20260106x8k.htm,Jan-26,the Licensed Product,Territory,LICENSED_FROM,"The term of the License Agreement will expire, region-by-region basis, on the tenth anniversary of the first commercial sale of the Licensed Product in the applicable region in the Territory, with Amphastar having the right to extend the License Agreement until the earlier of ten additional years or the expiration, lapse, or invalidation of the last remaining valid claim of the patents licensed by Hanxin to Amphastar that covers the Licensed Product in the Territory.",license agreement,heuristic_sentence_trigger,3
2241,SEC,https://www.sec.gov/Archives/edgar/data/1297184/000129718426000002/amph-20260106x8k.htm,Jan-26,"the License Agreement, Distribution Amendment",the Securities and Exchange Commission,LICENSED_FROM,"​ The foregoing are brief descriptions of the License Agreement, Distribution Amendment and the Manufacturing Amendment, and do not purport to be a complete description of the rights and obligations of the parties thereunder, and are qualified in their entirety by reference to the copy of the License Agreement, Distribution Amendment and the Manufacturing Amendment, each of which will be filed as an exhibit to the Company’s Annual Report on Form 10-K to be filed with the Securities and Exchange Commission for the fiscal year ending December 31, 2025, and each of which are incorporated herein by reference.",license agreement,heuristic_sentence_trigger,2
